KomEF,Kom,1,C3,1,0,"Grundkurs E"
KomEF,Kom,1,D2,1,0,"Grundkurs C"
KomEF,Kom,1,D4,3,0,"Vorlesung: Das Mediensystem in Deutschland"
KomEF,Kom,1,E2,1,0,"Grundkurs D"
KomEF,Kom,1,E3,1,0,"Grundkurs F"
KomEF,Kom,2,A1,1,0,"Grundkurs: Grundbegriffe, Schwerpunkte und Modelle der Kommunikations- und Medienwissenschaft  A"
KomEF,Kom,2,B1,1,0,"Grundkurs B"
KomEF,soz,2,B4,2,0,"Vorlesung: Methoden der Sozialwissenschaften II"
KomEF,Kom,2,C3,1,0,"Grundkurs E"
KomEF,Kom,2,D2,1,0,"Grundkurs C"
KomEF,Kom,2,D4,3,0,"Vorlesung: Einführung in die Kommunikations- und Medienwissenschaft"
KomEF,Kom,2,E2,1,0,"Grundkurs D"
KomEF,Kom,2,E3,1,0,"Grundkurs F"
LinEF,Lin,1,B2,3,1,"Basis 2/ B2: Einführung Morphologie/Syntax (4 h)"
LinEF,Lin,1,B4,3,1,"Basis 2/ B2: Einführung Morphologie/Syntax (4 h)"
LinEF,Lin,1,D1,1,0,"Basis 3/ A3a: Methodenkurs Logik"
LinEF,Lin,1,D4,4,0,"Grundkurs/ B4: Grundkurs Linguistik"
LinEF,Lin,1,E1,2,0,"Basis 1/ B1: Einführung Phonetik"
LinEF,Lin,2,B1,1,0,"Basis 1/ A1a: Methodenkurs Phonetik/Phonologie (für 2.und 4. Semester)"
LinEF,Lin,2,C1,2,1,"Basis 3/ B3: Einführung Semantik/Pragmatik (4 h)"
LinEF,Lin,2,D1,3,0,"Basis 2/ A2a: Methodenkurs grammatische Methoden"
LinEF,Lin,2,D2,2,1,"Basis 3/ B3: Einführung Semantik/Pragmatik (4 h)"
LinEF,Lin,2,E1,4,0,"Basis 1/ B1: Einführung Phonologie"
LinEF,Lin,4,B2,3,1,"Basis 2/ B2: Einführung Morphologie/Syntax (4 h)"
LinEF,Lin,4,B4,3,1,"Basis 2/ B2: Einführung Morphologie/Syntax (4 h)"
LinEF,Lin,4,D1,1,0,"Basis 3/ A3a: Methodenkurs Logik"
LinEF,Lin,4,D4,4,0,"Grundkurs/ B4: Grundkurs Linguistik"
LinEF,Lin,4,E1,2,0,"Basis 1/ B1: Einführung Phonetik"
LinEF,Lin,4,B1,1,0,"Basis 1/ A1a: Methodenkurs Phonetik/Phonologie"
LinEF,Lin,4,C1,2,1,"Basis 3/ B3: Einführung Semantik/Pragmatik (4 h)"
LinEF,Lin,4,D1,3,0,"Basis 2/ A2a: Methodenkurs grammatische Methoden"
LinEF,Lin,4,D2,2,1,"Basis 3/ B3: Einführung Semantik/Pragmatik (4 h)"
LinEF,Lin,4,E1,4,0,"Basis 1/ B1: Einführung Phonologie "
PolEF,Pol,1,A1,1,0,"Grundkurs: Einführung in die politische Theorie A"
PolEF,Pol,1,B1,1,0,"Grundkurs B"
PolEF,Pol,1,B2,2,0,"Vorlesung: Einführung in die Politikwissenschaft"
PolEF,soz,1,B4,3,0,"Vorlesung: Methoden der Sozialwissenschaften I"
PolEF,Pol,1,C3,1,0,"Grundkurs E"
PolEF,Pol,1,D2,1,0,"Grundkurs C"
PolEF,Pol,1,E2,1,0,"Grundkurs D"
PolEF,Pol,1,E3,1,0,"Grundkurs F"
PolEF,Pol,2,A1,1,0,"Grundkurs: Analyse politischer Systeme A"
PolEF,Pol,2,B1,1,0,"Grundkurs B"
PolEF,Pol,2,B2,2,0,"Vorlesung: Einführung in das politische System der BRD"
PolEF,soz,2,B4,3,0,"Vorlesung: Methoden der Sozialwissenschaften II"
PolEF,Pol,2,C3,1,0,"Grundkurs E"
PolEF,Pol,2,D2,1,0,"Grundkurs C"
PolEF,Pol,2,E2,1,0,"Grundkurs D"
PolEF,Pol,2,E3,1,0,"Grundkurs F"
RomEF,Rom,1,A2,1,0,"Einführungskurs Sprachwissenschaft Spanisch/Französisch"
RomEF,Rom,1,A5,2,0,"Einführungskurs Sprachwissenschaft Italienisch"
RomEF,Rom,1,B2,3,0,"Sprachbasisseminar (B)"
RomEF,Rom,1,B3,3,0,"Sprachbasisseminar (A)"
RomEF,Rom,1,B5,4,0,"Optionsmodul Sprache (Anfänger - Grundkurs)"
RomEF,Rom,1,C1,5,0,"Einführungskurs Literaturwissenschaft"
RomEF,Rom,1,C2,6,0,"Optionsmodul Sprache (Anfänger - Grundkurs) / Einführung Translation"
RomEF,Rom,1,C4,7,0,"Vorlesung Literaturwissenschaft"
RomEF,Rom,1,D3,8,0,"Vorlesung Sprachwissenschaft"
RomEF,Rom,2,A3,1,0,"Sprachaufbauseminar (A)"
RomEF,Rom,2,B2,1,0,"Sprachaufbauseminar (B)"
RomEF,Rom,2,B5,2,0,"Projektseminar Sprachwissenschaft / Interkulturelle Kommunikation"
RomEF,Rom,2,C2,3,0,"Projektseminar Literaturwissenschaft"
RomEF,Rom,2,C3,4,0,"Basisseminar Sprachwissenschaft"
RomEF,Rom,2,C4,5,0,"Basisseminar Literaturwissenschaft"
RomEF,Rom,3,A2,1,0,"Einführungskurs Sprachwissenschaft / Transfer 2"
RomEF,Rom,3,B1,2,0,"Basis- u. Aufbauseminar Literaturwissenschaft"
RomEF,Rom,3,B2,3,0,"Sprachbasisseminar (B / Transfer 1)"
RomEF,Rom,3,B3,3,0,"Sprachbasisseminar (A)"
RomEF,Rom,3,B4,4,0,"Vorlesung Sprachwissenschaft"
RomEF,Rom,3,B5,5,0,"Optionsmodul Sprache (Anfänger - Grundkurs)"
RomEF,Rom,3,C1,6,0,"Einführungskurs Literaturwissenschaft"
RomEF,Rom,3,C2,7,0,"Optionsmodul Sprache (Anfänger - Grundkurs) / Einführung Translation"
RomEF,Rom,3,C4,8,0,"Vorlesung Literaturwissenschaft"
RomEF,Rom,3,D4,9,0,"Basis- und Aufbauseminar Sprachwissenschaft"
RomEF,Rom,4,A2,1,0,"Sprachaufbauseminar (B)"
RomEF,Rom,4,A3,1,0,"Sprachaufbauseminar (A)"
RomEF,Rom,4,B3,2,0,"Vorlesung Sprachwissenschaft / Optionsmodul Sprache (Anfänger – Aufbaukurs)"
RomEF,Rom,4,B4,3,0,"Optionsmodul Sprache (Anfänger – Aufbaukurs) / Optionsmodul Translation Seminar"
RomEF,Rom,4,C2,4,0,"Projektseminar Literaturwissenschaft"
RomEF,Rom,4,C3,5,0,"Basis- und Aufbauseminar Sprachwissenschaft"
RomEF,Rom,4,C4,6,0,"Basis- und Aufbauseminar Literaturwissenschaft"
RomEF,Rom,4,D3,7,0,"Optionsmodul Einführung"
RomKF,Rom,1,A2,1,0,"Einführungskurs Sprachwissenschaft Spanisch/Französisch"
RomKF,Rom,1,A5,2,0,"Einführungskurs Sprachwissenschaft Italienisch"
RomKF,Rom,1,B2,3,0,"Sprachbasisseminar (B)"
RomKF,Rom,1,B3,3,0,"Sprachbasisseminar (A)"
RomKF,Rom,1,B5,4,0,"Optionsmodul Sprache (Anfänger - Grundkurs)"
RomKF,Rom,1,C1,5,0,"Einführungskurs Literaturwissenschaft"
RomKF,Rom,1,C2,6,0,"Optionsmodul Sprache (Anfänger - Grundkurs) / Einführung Translation"
RomKF,Rom,1,C4,7,0,"Vorlesung Literaturwissenschaft"
RomKF,Rom,1,D3,8,0,"Vorlesung Sprachwissenschaft"
RomKF,Rom,2,A3,1,0,"Sprachaufbauseminar (A)"
RomKF,Rom,2,B2,1,0,"Sprachaufbauseminar (B)"
RomKF,Rom,2,B5,2,0,"Projektseminar Sprachwissenschaft / Interkulturelle Kommunikation"
RomKF,Rom,2,C2,3,0,"Projektseminar Literaturwissenschaft"
RomKF,Rom,2,C3,4,0,"Basisseminar Sprachwissenschaft"
RomKF,Rom,2,C4,5,0,"Basisseminar Literaturwissenschaft"
RomKF,Rom,3,A2,1,0,"Einführungskurs Sprachwissenschaft / Transfer 2"
RomKF,Rom,3,B1,2,0,"Basis- u. Aufbauseminar Literaturwissenschaft"
RomKF,Rom,3,B2,3,0,"Sprachbasisseminar (B / Transfer 1)"
RomKF,Rom,3,B3,3,0,"Sprachbasisseminar (A)"
RomKF,Rom,3,B4,4,0,"Vorlesung Sprachwissenschaft"
RomKF,Rom,3,B5,5,0,"Optionsmodul Sprache (Anfänger - Grundkurs)"
RomKF,Rom,3,C1,6,0,"Einführungskurs Literaturwissenschaft"
RomKF,Rom,3,C2,7,0,"Optionsmodul Sprache (Anfänger - Grundkurs) / Einführung Translation"
RomKF,Rom,3,C4,8,0,"Vorlesung Literaturwissenschaft"
RomKF,Rom,3,D4,9,0,"Basis- und Aufbauseminar Sprachwissenschaft"
RomKF,Rom,4,A2,1,0,"Sprachaufbauseminar (B)"
RomKF,Rom,4,A3,1,0,"Sprachaufbauseminar (A)"
RomKF,Rom,4,B3,2,0,"Vorlesung Sprachwissenschaft / Optionsmodul Sprache (Anfänger – Aufbaukurs)"
RomKF,Rom,4,B4,3,0,"Optionsmodul Sprache (Anfänger – Aufbaukurs) / Optionsmodul Translation Seminar"
RomKF,Rom,4,C2,4,0,"Projektseminar Literaturwissenschaft"
RomKF,Rom,4,C3,5,0,"Basis- und Aufbauseminar Sprachwissenschaft"
RomKF,Rom,4,C4,6,0,"Basis- und Aufbauseminar Literaturwissenschaft"
RomKF,Rom,4,D3,7,0,"Optionsmodul Einführung"
SozEF,Soz,1,A1,1,0,"Grundkurs A: Einführung in die soziologische Theorie I"
SozEF,Soz,1,B1,1,0,"Grundkurs B"
SozEF,Soz,1,B4,3,0,"Vorlesung: Methoden der Sozialwissenschaften I"
SozEF,Soz,1,C3,1,0,"Grundkurs E"
SozEF,Soz,1,C3,2,0,"Vorlesung: Grundlagen der Soziologie"
SozEF,Soz,1,D2,1,0,"Grundkurs C"
SozEF,Soz,1,E2,1,0,"Grundkurs D"
SozEF,Soz,1,E3,1,0,"Grundkurs F"
SozEF,Soz,2,A1,1,0,"Grundkurs A: Einführung in die soziologische Theorie II"
SozEF,Soz,2,B1,1,0,"Grundkurs B"
SozEF,Soz,2,B3,2,0,"Vorlesung: Sozialstruktur der BRD"
SozEF,Soz,2,B4,3,0,"Vorlesung: Methoden der Sozialwissenschaften II"
SozEF,Soz,2,C3,1,0,"Grundkurs E"
SozEF,Soz,2,D2,1,0,"Grundkurs C"
SozEF,Soz,2,E2,1,0,"Grundkurs D"
SozEF,Soz,2,E3,1,0,"Grundkurs F"
sowiIS,soz,1,A1,1,0,"Grundkurs A: Einführung in die soziologische Theorie I (Soz)"
sowiIS,soz,1,B1,1,0,"Grundkurs B (Soz)"
sowiIS,soz,1,D2,1,0,"Grundkurs C (Soz)"
sowiIS,soz,1,E2,1,0,"Grundkurs D (Soz)"
sowiIS,soz,1,C3,1,0,"Grundkurs E (Soz)"
sowiIS,soz,1,E3,1,0,"Grundkurs F (Soz)"
sowiIS,soz,1,C3,2,0,"Vorlesung: Grundlagen der Soziologie (Soz)"
sowiIS,soz,1,B4,3,0,"Vorlesung: Methoden der Sozialwissenschaften I (Soz)"
sowiIS,pol,1,A1,4,0,"Grundkurs: Einführung in die politische Theorie A (Pol)"
sowiIS,pol,1,B1,4,0,"Grundkurs B (Pol)"
sowiIS,pol,1,D2,4,0,"Grundkurs C (Pol)"
sowiIS,pol,1,E2,4,0,"Grundkurs D (Pol)"
sowiIS,pol,1,C3,4,0,"Grundkurs E (Pol)"
sowiIS,pol,1,E3,4,0,"Grundkurs F (Pol)"
sowiIS,pol,1,B2,5,0,"Vorlesung: Einführung in die Politikwissenschaft (Pol)"
sowiIS,soz,1,B4,6,0,"Vorlesung: Methoden der Sozialwissenschaften I (Pol)"
sowiIS,kom,1,A1,7,0,"Grundkurs Das Mediensystem in Deutschland  A (Kom)"
sowiIS,kom,1,B1,7,0,"Grundkurs B (Kom)"
sowiIS,kom,1,D2,7,0,"Grundkurs C (Kom)"
sowiIS,kom,1,E2,7,0,"Grundkurs D (Kom)"
sowiIS,kom,1,C3,7,0,"Grundkurs E (Kom)"
sowiIS,kom,1,E3,7,0,"Grundkurs F (Kom)"
sowiIS,soz,1,B4,8,0,"Vorlesung: Methoden der Sozialwissenschaften I (Kom)"
sowiIS,kom,1,D4,9,0,"Vorlesung: Das Mediensystem in Deutschland (Kom)"
sowiIS,soz,2,A1,1,0,"Grundkurs A: Einführung in die soziologische Theorie II (Soz)"
sowiIS,soz,2,B1,1,0,"Grundkurs B (Soz)"
sowiIS,soz,2,D2,1,0,"Grundkurs C (Soz)"
sowiIS,soz,2,E2,1,0,"Grundkurs D (Soz)"
sowiIS,soz,2,C3,1,0,"Grundkurs E (Soz)"
sowiIS,soz,2,E3,1,0,"Grundkurs F (Soz)"
sowiIS,soz,2,B3,2,0,"Vorlesung: Sozialstruktur der BRD (Soz)"
sowiIS,soz,2,B4,3,0,"Vorlesung: Methoden der Sozialwissenschaften II (Soz)"
sowiIS,pol,2,A1,4,0,"Grundkurs: Analyse politischer Systeme A (Pol)"
sowiIS,pol,2,B1,4,0,"Grundkurs B (Pol)"
sowiIS,pol,2,D2,4,0,"Grundkurs C (Pol)"
sowiIS,pol,2,E2,4,0,"Grundkurs D (Pol)"
sowiIS,pol,2,C3,4,0,"Grundkurs E (Pol)"
sowiIS,pol,2,E3,4,0,"Grundkurs F (Pol)"
sowiIS,pol,2,B2,5,0,"Vorlesung: Einführung in das politische System der BRD (Pol)"
sowiIS,soz,2,B4,6,0,"Vorlesung: Methoden der Sozialwissenschaften II (Pol)"
sowiIS,kom,2,A1,7,0,"Grundkurs: Grundbegriffe, Schwerpunkte und Modelle der Kommunikations- und Medienwissenschaft  A (Kom)"
sowiIS,kom,2,B1,7,0,"Grundkurs B (Kom)"
sowiIS,kom,2,D2,7,0,"Grundkurs C (Kom)"
sowiIS,kom,2,E2,7,0,"Grundkurs D (Kom)"
sowiIS,kom,2,C3,7,0,"Grundkurs E (Kom)"
sowiIS,kom,2,E3,7,0,"Grundkurs F (Kom)"
sowiIS,soz,2,B4,8,0,"Vorlesung: Methoden der Sozialwissenschaften II (Kom)"
sowiIS,kom,2,D4,9,0,"Vorlesung: Einführung in die Kommunikations- und Medienwissenschaft (Kom)"
